AGE,YEARSEXP,PU1,PU2,PU3,PEU1,PEU2,PEU3,ENJ1,ENJ2,Qu1,Qu2,Qu3,Qu4,Qu5,Vis1,Vis2,Vis3,Im1,Im2,Im3,SA1,SA2,SA3,Pf1,Pf2,Pf3,JR1,JR2,BI1,BI2,Inc1,Inc2,Inc3,Inc4,Exp1,Exp2,Exp3,Exp4,Exp5,GENDER_1.0,DOMAIN_2,DOMAIN_3,DOMAIN_4,DOMAIN_5,DOMAIN_6,DOMAIN_nan,PhD_1.0,UNIVERSITY_2.0,UOC_POSITION_2,UOC_POSITION_3,UOC_POSITION_4,UOC_POSITION_5,UOC_POSITION_6,UOC_POSITION_nan,OTHER_POSITION_2,OTHER_POSITION_nan,OTHERSTATUS_2,OTHERSTATUS_3,OTHERSTATUS_4,OTHERSTATUS_5,OTHERSTATUS_6,OTHERSTATUS_7,OTHERSTATUS_nan,USERWIKI_1,USERWIKI_nan,y
31.0,4.0,2.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51.0,20.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
45.0,17.0,3.0,3.0,3.0,2.0,,,3.0,4.0,,,,,,,,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,9.0,2.0,2.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,4.0,4.0,5.0,1.0,2.0,1.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.0,6.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,5.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.0,10.0,3.0,3.0,5.0,4.0,5.0,,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34.0,10.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,7.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34.0,3.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,,2.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,17.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,10.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,3.0,2.0,5.0,3.0,5.0,4.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39.0,12.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,,4.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.0,16.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41.0,10.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39.0,10.0,3.0,5.0,4.0,5.0,4.0,,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,,1.0,4.0,4.0,,4.0,4.0,5.0,2.0,2.0,3.0,,,,,4.0,,4.0,4.0,5.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42.0,15.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,12.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47.0,24.0,1.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,8.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,,4.0,4.0,,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,,3.0,4.0,4.0,5.0,4.0,,,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,4.0,4.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
36.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,,1.0,3.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,10.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45.0,22.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,10.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46.0,20.0,3.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,13.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33.0,8.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50.0,25.0,3.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
53.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41.0,15.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,10.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
56.0,15.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,10.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
42.0,8.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,15.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
42.0,18.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,16.0,3.0,4.0,3.0,4.0,4.0,,3.0,3.0,3.0,3.0,3.0,4.0,2.0,,,1.0,2.0,,,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48.0,10.0,2.0,2.0,2.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.0,11.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32.0,6.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
43.0,10.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
43.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
38.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
33.0,12.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46.0,10.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
